"","Species","Site","Nstar","Nstar_prime","LNstar","LNstar_prime","DeltaN","DeltaLN"
"144",12,12,0.00850456729755953,0.0103549316362266,-4.76715193067082,-4.57029238616251,0.00185036433866704,0.196859544508309
"145",1,13,7.65510306556234,9.34135709633705,2.03537249284165,2.23445154107951,1.68625403077472,0.199079048237852
"146",2,13,3.42482686567796,4.41092334952608,1.23105092026947,1.48408404385236,0.986096483848121,0.253033123582896
"147",3,13,0.373825563151642,0.458235493708886,-0.983965999055418,-0.780372048608691,0.084409930557244,0.203593950446726
"148",4,13,3.32758057203168,4.110167430434,1.20224548497795,1.41346376501027,0.782586858402322,0.211218280032323
"149",5,13,0.238950742909491,0.27143116803689,-1.43149784490446,-1.30404669647698,0.0324804251273995,0.127451148427486
"150",6,13,0.22829786136463,0.258009486153736,-1.4771040931441,-1.35475892669871,0.0297116247891061,0.122345166445386
"151",7,13,0.134127642841511,0.156720323561524,-2.00896337390845,-1.8532924407645,0.0225926807200133,0.155670933143957
"152",8,13,0.1964694113545,0.236435897025023,-1.62724852719737,-1.44207815631042,0.039966485670523,0.185170370886948
"153",9,13,0.16661693581846,0.167589823250268,-1.79205789884298,-1.78623581324151,0.000972887431808706,0.00582208560147612
"154",10,13,0.00304450167913169,0.00319446458827719,-5.79441804338626,-5.74633578319941,0.000149962909145506,0.0480822601868462
"155",11,13,0.00228829366952941,0.00370611319617449,-6.07994886163396,-5.59777160755561,0.00141781952664509,0.482177254078346
"156",12,13,0.00468566355635222,0.00555679738913279,-5.3632477390942,-5.19273334582543,0.000871133832780574,0.170514393268778
"157",1,14,8.22643702894527,9.45829974647777,2.10735299615597,2.24689263609397,1.2318627175325,0.139539639937994
"158",2,14,2.78325141315025,2.93873762691834,1.02361981736041,1.077980110542,0.155486213768089,0.0543602931815941
"159",3,14,0.441039746001969,0.507776488284862,-0.818620280607892,-0.677713911916097,0.0667367422828929,0.140906368691795
"160",4,14,2.42759707529391,2.56736204478132,0.886901910206185,0.942878930035738,0.139764969487409,0.0559770198295523
"161",5,14,0.127588846170529,0.128674302329975,-2.0589423243488,-2.05047085541275,0.00108545615944544,0.00847146893605499
"162",6,14,0.199844237190224,0.205007507519244,-1.6102170299162,-1.5847086784692,0.00516327032902086,0.0255083514469947
"163",7,14,0.210484663226452,0.21735545444548,-1.55834248729573,-1.52622122664492,0.00687079121902748,0.0321212606508128
"164",8,14,0.114822862509574,0.117731411588354,-2.1643646641443,-2.13934942191588,0.00290854907878081,0.025015242228414
"165",9,14,0.0699477956656753,0.0699450431499652,-2.66000609136683,-2.66004544314114,-2.75251571010826e-06,-3.93517743115801e-05
"166",10,14,0.00205740402275646,0.00208080827385193,-6.18631027400705,-6.17499886755365,2.34042510954759e-05,0.0113114064534043
"167",11,14,0.000302823157796176,0.00130682019598159,-8.10236156047403,-6.64015842382541,0.00100399703818541,1.46220313664862
"168",12,14,0.00780244151772452,0.00806304652466722,-4.85331857917271,-4.82046381315238,0.000260605006942699,0.0328547660203302
"169",1,15,7.91098145113256,9.27124156456838,2.06825185134337,2.22691730421986,1.36026011343582,0.158665452876486
"170",2,15,3.13885822531249,3.96355173504542,1.14385911128152,1.37714052607867,0.824693509732923,0.233281414797146
"171",3,15,0.209896263013646,0.24079604120655,-1.56114185596508,-1.42380500585475,0.0308997781929039,0.137336850110332
"172",4,15,4.10012386406744,4.24908082953383,1.41101718400208,1.44670268414162,0.148956965466393,0.0356855001395411
"173",5,15,0.250570402296444,0.258293135231947,-1.38401535085196,-1.35366015595846,0.00772273293550224,0.0303551948935039
"174",6,15,0.211493023741517,0.217691892710931,-1.55356326571349,-1.52467455208308,0.00619886896941452,0.028888713630409
"175",7,15,0.233046704193839,0.237189368002749,-1.45651639831943,-1.43889643578579,0.00414266380890982,0.0176199625336428
"176",8,15,0.373435243291131,0.414349933697988,-0.985010667510241,-0.881044411701609,0.0409146904068566,0.103966255808632
"177",9,15,0.113296626593887,0.113588263641248,-2.17774588549658,-2.17517509104943,0.000291637047360738,0.00257079444715069
"178",10,15,0.00332050215288135,0.00341394933628174,-5.70763925662312,-5.67988549470777,9.34471834003951e-05,0.0277537619153483
"179",11,15,0.00354781758357031,0.00473020788950662,-5.64142262973188,-5.35378612617422,0.00118239030593632,0.287636503557653
"180",12,15,0.00954480283025964,0.0104006537744005,-4.651758478879,-4.56588661188747,0.000855850944140908,0.0858718669915328
"181",1,16,6.17814087645608,7.0350293561748,1.82101739715905,1.95090186343253,0.856888479718719,0.129884466273479
"182",2,16,3.515668231976,4.95273708625316,1.25722961586454,1.5999403704797,1.43706885427715,0.342710754615166
"183",3,16,0.0594380823678543,0.0823589257480672,-2.8228201407375,-2.49666844027737,0.0229208433802129,0.326151700460129
"184",4,16,2.82250868938006,2.88679886881703,1.03762609564812,1.06014823036923,0.0642901794369708,0.0225221347211111
"185",5,16,0.273777484973031,0.277589748857949,-1.29543960116338,-1.28161097877647,0.00381226388491862,0.0138286223869037
"186",6,16,0.241190879442747,0.244767756863555,-1.42216662809965,-1.40744544917745,0.00357687742080778,0.0147211789221997
"187",7,16,0.152021603381405,0.154337163813871,-1.88373264072577,-1.86861569434369,0.00231556043246603,0.0151169463820848
"188",8,16,0.211778459357277,0.271951160340864,-1.55221455373819,-1.30213278637888,0.0601727009835865,0.25008176735931
"189",9,16,0.0490058238184483,0.0490416538878018,-3.0158161344963,-3.01508526264143,3.58300693535929e-05,0.000730871854876192
"190",10,16,0.00499487097684703,0.00506600899302375,-5.29934369767629,-5.28520195223176,7.11380161767163e-05,0.0141417454445314
"191",11,16,0.000671526454578234,0.00173979552215046,-7.30595714653241,-6.35398768866673,0.00106826906757223,0.951969457865687
"192",12,16,0.00102332478489768,0.00114079240092172,-6.88469835960622,-6.77603216951006,0.000117467616024036,0.108666190096157
"193",1,17,7.83070865740042,7.89576378034363,2.05805301132247,2.06632638531382,0.0650551229432095,0.00827337399135475
"194",2,17,2.52482806565894,3.8587053447891,0.926172967600563,1.35033172431223,1.33387727913015,0.424158756711663
"195",3,17,0.171236093050635,0.147138984118056,-1.76471201360083,-1.91637766868796,-0.0240971089325788,-0.151665655087126
"196",4,17,2.31999929339304,2.87163537414447,0.841566881106208,1.05488168426267,0.55163608075143,0.213314803156466
"197",5,17,0.17437456244774,0.191753899410455,-1.74654963566993,-1.65154250303304,0.0173793369627148,0.0950071326368844
"198",6,17,0.300169863417496,0.330346487591147,-1.20340675317147,-1.10761321294918,0.0301766241736512,0.0957935402222865
"199",7,17,0.129358038248505,0.152450611909679,-2.04517122888313,-1.88091459171743,0.0230925736611746,0.164256637165696
"200",8,17,0.132099223694978,0.158931614122916,-2.02420194411777,-1.83928126913725,0.0268323904279379,0.184920674980519
"201",9,17,0.048192256249498,0.0493171964930309,-3.03255692955669,-3.00948244550863,0.00112494024353287,0.0230744840480579
"202",10,17,0.00111586875807046,0.00130192402011413,-6.79812202223376,-6.64391209318571,0.000186055262043667,0.154209929048055
"203",11,17,0.00191025762898757,0.00327323305846821,-6.26051716173298,-5.72197707962228,0.00136297542948064,0.5385400821107
"204",12,17,0.00464647903526126,0.0053758888113598,-5.37164554291911,-5.22583135838592,0.000729409776098546,0.145814184533187
"205",1,18,7.13188232027959,8.26647084014406,1.96457519962354,2.11220767552999,1.13458851986447,0.147632475906456
"206",2,18,2.69877101169259,2.87425880223342,0.992796488529434,1.05579483309233,0.175487790540834,0.0629983445628957
"207",3,18,0.261456149046085,0.280946064841815,-1.34148869961105,-1.26959256813596,0.0194899157957298,0.0718961314750852
"208",4,18,3.29734129690207,4.75093692095836,1.19311647614243,1.55834184511356,1.45359562405628,0.36522536897113
"209",5,18,0.173033406942721,0.213007350300553,-1.75427059941133,-1.54642860541481,0.0399739433578326,0.207841993996519
"210",6,18,0.150641259810796,0.186160666759374,-1.89285403161195,-1.68114517834768,0.0355194069485785,0.211708853264262
"211",7,18,0.247661267694582,0.331307538907448,-1.39569332251903,-1.10470821440411,0.083646271212866,0.29098510811492
"212",8,18,0.318777063602077,0.328876800913116,-1.14326328069548,-1.11207206365609,0.010099737311039,0.0311912170393964
"213",9,18,0.152111504529492,0.154533749390905,-1.88314144464506,-1.86734276383988,0.00242224486141226,0.0157986808051789
"214",10,18,0.000967534441963136,0.00110215468829455,-6.94075953476566,-6.81048820759921,0.000134620246331419,0.130271327166453
"215",11,18,0.00199734050656416,0.00354052279122136,-6.21593873003783,-5.64348088160426,0.00154318228465721,0.572457848433565
"216",12,18,0.00992034428135971,0.0120974214674845,-4.61316765250536,-4.41476295094966,0.00217707718612477,0.198404701555702
"217",1,19,7.99229235205603,8.96685834118931,2.07847762126479,2.19353537405203,0.974565989133283,0.115057752787239
"218",2,19,2.75900514337504,2.799028226925,1.01487015945053,1.02927229512877,0.0400230835499666,0.0144021356782378
"219",3,19,0.220597136809542,0.231967676869371,-1.51141715135149,-1.46115724086122,0.0113705400598282,0.0502599104902719
"220",4,19,2.93638407986398,3.76608364128847,1.07717891958878,1.32603563957104,0.829699561424496,0.248856719982255
"221",5,19,0.111478102271236,0.128360194704232,-2.19392709955566,-2.05291494588099,0.0168820924329959,0.141012153674668
"222",6,19,0.163803020649048,0.195679630226129,-1.80909066665232,-1.63127649673165,0.0318766095770807,0.177814169920677
"223",7,19,0.301165621462016,0.353775741685514,-1.20009492814303,-1.03909206465656,0.0526101202234986,0.161002863486461
"224",8,19,0.360440347627397,0.363233067403789,-1.02042880716288,-1.01271059178535,0.00279271977639223,0.00771821537753192
"225",9,19,0.0937424895779491,0.0936911003225641,-2.36720372850923,-2.36775207479764,-5.13892553850176e-05,-0.000548346288410162
"226",10,19,0.00222041251393343,0.00240178971547245,-6.11006228327267,-6.03154110475517,0.000181377201539015,0.0785211785175077
"227",11,19,0.00186196866017321,0.00319295364496625,-6.28612093154001,-5.7468088830604,0.00133098498479305,0.53931204847961
"228",12,19,0.00367327962853582,0.00445659817479797,-5.60667038421317,-5.41336954506183,0.000783318546262153,0.193300839151339
"229",1,20,6.50508957785917,6.89041547321045,1.87258488248598,1.93013138410891,0.385325895351285,0.0575465016229375
"230",2,20,2.48357126673631,2.68536107306262,0.909697551242253,0.987815196782664,0.201789806326309,0.0781176455404107
"231",3,20,0.543384231445601,0.554131155513488,-0.609938600729662,-0.590353877449879,0.0107469240678872,0.0195847232797829
"232",4,20,2.52141759637191,3.5171573801306,0.924821281600827,1.25765310089288,0.995739783758699,0.332831819292057
"233",5,20,0.0916435789797144,0.125463196261959,-2.389848367383,-2.07574282029532,0.033819617282245,0.314105547087682
"234",6,20,0.153092071109302,0.183459400480836,-1.87671576662562,-1.69576188675271,0.0303673293715342,0.180953879872904
"235",7,20,0.0929016300373149,0.0988238974455655,-2.37621408716649,-2.31441582649643,0.00592226740825057,0.0617982606700647
"236",8,20,0.216797946444482,0.222244644981018,-1.52878948158105,-1.503976499452,0.00544669853653593,0.0248129821290548
